Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%)
1940-08,0.11426431,-0.2929643,0.5214929
1940-09,0.07092269,-0.2233713,0.36521667
1940-10,-0.04761983,-0.32020774,0.22496808
1940-11,-0.17226897,-0.379603,0.035065036
1940-12,0.16091937,-0.053630363,0.37546912
1941-01,-0.08238693,-0.38426867,0.21949479
1941-02,-0.025568832,-0.30816406,0.25702637
1941-03,-0.12654205,-0.4172559,0.16417183
1941-04,0.06426128,-0.29239187,0.4209144
1941-05,0.042862926,-0.37548274,0.46120858
1941-06,0.024222206,-0.37699038,0.4254348
1941-07,0.16019554,-0.1937807,0.5141718
1941-08,-0.017427396,-0.45700333,0.42214853
1941-09,-0.30972162,-0.6683936,0.048950344
1941-10,0.093156666,-0.2271339,0.41344723
1941-11,0.031492703,-0.26324618,0.3262316
1941-12,0.1546758,-0.12756294,0.43691453
1942-01,0.20152147,-0.08379974,0.48684266
1942-02,0.06598445,-0.21138155,0.34335047
1942-03,0.031770658,-0.251458,0.3149993
1942-04,-0.05181933,-0.40717182,0.30353317
1942-05,0.12641723,-0.29738933,0.5502238
1942-06,-0.018371388,-0.42530906,0.3885663
1942-07,-0.12106642,-0.4956671,0.25353426
1942-08,-0.0158395,-0.48654848,0.45486948
1942-09,-0.09890011,-0.47472948,0.27692926
1942-10,-0.32269412,-0.65510285,0.009714592
1942-11,-0.25435758,-0.5502068,0.041491617
1942-12,-0.23059309,-0.5171617,0.055975594
1943-01,-0.10754451,-0.43483523,0.21974622
1943-02,-0.23455977,-0.5398888,0.07076927
1943-03,-0.19154629,-0.51918244,0.13608986
1943-04,-0.1712086,-0.5264848,0.18406759
1943-05,-0.121046044,-0.55520004,0.31310794
1943-06,-0.0394038,-0.45655563,0.37774804
1943-07,0.0033571743,-0.37220168,0.37891603
1943-08,-0.07171325,-0.55018896,0.40676248
1943-09,-0.13713337,-0.50746596,0.2331992
1943-10,0.05189656,-0.28871408,0.3925072
1943-11,-0.087375574,-0.396475,0.22172384
1943-12,-0.089333445,-0.38354772,0.20488083
1944-01,0.06096751,-0.2320699,0.35400492
1944-02,-0.064462095,-0.34725794,0.21833375
1944-03,0.0339665,-0.2842738,0.3522068
1944-04,-0.0066672056,-0.3577619,0.34442747
1944-05,0.017597707,-0.4087199,0.4439153
1944-06,0.12034954,-0.30305842,0.5437575
1944-07,0.19241221,-0.18534301,0.5701674
1944-08,0.25460142,-0.23642583,0.7456287
1944-09,0.06946254,-0.28679562,0.4257207
1944-10,0.016543668,-0.30702057,0.3401079
1944-11,0.0126757305,-0.2773695,0.30272093
1944-12,0.11029166,-0.16050193,0.38108525
1945-01,0.03501184,-0.26859382,0.3386175
1945-02,0.16133484,-0.13278544,0.45545512
1945-03,0.09556835,-0.21603848,0.40717518
1945-04,0.17139928,-0.18701829,0.52981687
1945-05,-0.16906817,-0.61918455,0.28104824
1945-06,-0.16494806,-0.5938307,0.26393455
1945-07,-0.037384473,-0.43394738,0.35917845
1945-08,0.22292726,-0.27739868,0.7232532
1945-09,0.055172384,-0.3043419,0.41468668
1945-10,-0.06444069,-0.41176608,0.2828847
1945-11,-0.11042888,-0.43247154,0.21161377
1945-12,-0.16343701,-0.45027894,0.123404935
1946-01,-0.13763528,-0.39523843,0.119967856
1946-02,-0.2579073,-0.5212852,0.0054705823
1946-03,-0.1901302,-0.45142177,0.07116136
1946-04,-0.19263996,-0.48478323,0.099503286
1946-05,-0.16903545,-0.5019078,0.16383694
1946-06,-0.41255945,-0.7743255,-0.050793383
1946-07,-0.15466617,-0.49071613,0.18138379
1946-08,-0.26234138,-0.67955655,0.1548738
1946-09,-0.15118878,-0.47503823,0.17266068
1946-10,-0.16696821,-0.43473965,0.10080322
1946-11,-0.31304526,-0.5447891,-0.081301406
1946-12,-0.30574405,-0.5195865,-0.09190161
1947-01,-0.18944393,-0.4015039,0.022616
1947-02,-0.30078247,-0.49095428,-0.11061068
1947-03,-0.31921235,-0.5332713,-0.1051534
1947-04,-0.20243762,-0.48146725,0.076592
1947-05,-0.08523954,-0.4243953,0.2539162
1947-06,-0.09909786,-0.48183942,0.2836437
1947-07,-0.102402575,-0.42604098,0.22123583
1947-08,-0.185458,-0.60459787,0.23368189
1947-09,-0.32461992,-0.65616024,0.006920407
1947-10,-0.30777922,-0.5954015,-0.020156968
1947-11,-0.19045666,-0.4147904,0.03387709
1947-12,-0.4125156,-0.6419157,-0.18311556
1948-01,-0.30770695,-0.51298004,-0.1024338
1948-02,-0.29508063,-0.48744372,-0.10271755
1948-03,-0.26973122,-0.4872111,-0.05225136
1948-04,-0.25145793,-0.51914597,0.016230134
1948-05,-0.083198294,-0.4296375,0.2632409
1948-06,-0.12941149,-0.47644484,0.21762188
1948-07,-0.2870427,-0.613781,0.039695583
1948-08,-0.21319522,-0.6217278,0.19533738
1948-09,-0.2766649,-0.59622896,0.042899117
1948-10,-0.22276694,-0.49059117,0.04505729
1948-11,-0.3763924,-0.6060764,-0.14670835
1948-12,-0.26987666,-0.48681957,-0.052933764
1949-01,-0.2050767,-0.39815336,-0.012000051
1949-02,-0.27748597,-0.45163837,-0.10333356
1949-03,-0.18828,-0.36899748,-0.0075625214
1949-04,-0.24845219,-0.4994302,0.0025258139
1949-05,-0.18331058,-0.51996046,0.15333931
1949-06,-0.2599669,-0.59144837,0.07151454
1949-07,-0.1566794,-0.4635839,0.15022506
1949-08,-0.17533465,-0.57858527,0.22791596
1949-09,-0.12120802,-0.4180006,0.17558458
1949-10,-0.2576485,-0.49919954,-0.016097436
1949-11,-0.31630328,-0.51095235,-0.121654265
1949-12,-0.2513606,-0.43719906,-0.06552214
1950-01,-0.24002625,-0.4228536,-0.05719892
1950-02,-0.36870396,-0.54511595,-0.19229196
1950-03,-0.34229898,-0.5301247,-0.15447326
1950-04,-0.25973073,-0.537103,0.017641535
1950-05,-0.20674245,-0.53415024,0.12066532
1950-06,-0.10077383,-0.4561019,0.2545542
1950-07,-0.0039192005,-0.30058798,0.29274958
1950-08,-0.13088636,-0.52527463,0.2635019
1950-09,-0.34057826,-0.635127,-0.04602949
1950-10,-0.2965041,-0.5421309,-0.05087728
1950-11,-0.42730555,-0.6102823,-0.24432875
1950-12,-0.43074152,-0.6295974,-0.2318856
1951-01,-0.36569306,-0.5345039,-0.19688226
1951-02,-0.44048426,-0.59083223,-0.29013628
1951-03,-0.30329603,-0.4617397,-0.14485237
1951-04,-0.26625004,-0.512441,-0.02005909
1951-05,-0.09724064,-0.44885823,0.25437695
1951-06,0.048298735,-0.28180924,0.3784067
1951-07,-0.05241774,-0.3530731,0.24823761
1951-08,-0.03523529,-0.4229919,0.35252133
1951-09,-0.09317927,-0.3814287,0.19507013
1951-10,-0.08060341,-0.31502256,0.15381573
1951-11,-0.21449259,-0.39261323,-0.036371943
1951-12,-0.21329172,-0.3914842,-0.03509924
1952-01,0.024579925,-0.14701997,0.19617982
1952-02,0.0061943196,-0.15574215,0.16813079
1952-03,-0.052557096,-0.2081362,0.10302201
1952-04,-0.05943813,-0.314797,0.19592074
1952-05,-0.13645084,-0.48048866,0.20758699
1952-06,-0.122646235,-0.4764861,0.2311936
1952-07,0.037288573,-0.27908573,0.35366288
1952-08,0.08768068,-0.31339818,0.48875955
1952-09,0.004930267,-0.29036772,0.30022827
1952-10,-0.06124801,-0.30252492,0.18002892
1952-11,-0.071212575,-0.25376543,0.11134027
1952-12,-0.12642018,-0.30770782,0.05486745
1953-01,-0.19086364,-0.36494204,-0.016785221
1953-02,-0.09847119,-0.24922836,0.052285988
1953-03,-0.12659605,-0.2898299,0.03663781
1953-04,-0.010654596,-0.2752366,0.25392744
1953-05,0.033516075,-0.29830196,0.3653341
1953-06,0.082810305,-0.26854393,0.43416455
1953-07,-0.1013831,-0.41149217,0.20872599
1953-08,-0.0030965365,-0.4029592,0.39676613
1953-09,0.022396773,-0.2738374,0.31863093
1953-10,-0.0559568,-0.29600576,0.18409216
1953-11,-0.07989921,-0.2664586,0.10666018
1953-12,-0.08761335,-0.26705065,0.09182395
1954-01,-0.20380343,-0.36609036,-0.041516505
1954-02,-0.14196964,-0.29516846,0.01122919
1954-03,-0.13679777,-0.2957119,0.02211636
1954-04,-0.21291044,-0.4462199,0.02039899
1954-05,-0.24473259,-0.5600646,0.07059944
1954-06,-0.23662402,-0.56285805,0.08961001
1954-07,-0.28685647,-0.58086795,0.0071550147
1954-08,-0.2203743,-0.5721363,0.13138768
1954-09,-0.2840246,-0.5606679,-0.007381317
1954-10,-0.16455619,-0.38239977,0.053287387
1954-11,-0.065135874,-0.23107773,0.10080599
1954-12,-0.23080704,-0.40015018,-0.061463874
1955-01,-0.17601289,-0.32592952,-0.026096258
1955-02,-0.18332519,-0.31309655,-0.05355384
1955-03,-0.25168186,-0.3959954,-0.107368305
1955-04,-0.25281695,-0.48913845,-0.016495446
1955-05,-0.33037877,-0.63939416,-0.02136338
1955-06,-0.28776148,-0.60586154,0.03033858
1955-07,-0.3068627,-0.59866345,-0.015061948
1955-08,-0.18229091,-0.54231745,0.17773561
1955-09,-0.2231504,-0.47072977,0.024428945
1955-10,-0.304593,-0.50845903,-0.10072696
1955-11,-0.30777794,-0.46547624,-0.15007964
1955-12,-0.42173707,-0.5674763,-0.27599785
1956-01,-0.39339298,-0.5197905,-0.26699552
1956-02,-0.27161074,-0.3980925,-0.14512897
1956-03,-0.38198763,-0.50989604,-0.2540792
1956-04,-0.33566794,-0.50400484,-0.16733104
1956-05,-0.31108215,-0.5141102,-0.108054124
1956-06,-0.20247035,-0.40352046,-0.0014202362
1956-07,-0.14666484,-0.3509048,0.057575107
1956-08,-0.28626654,-0.54411346,-0.028419599
1956-09,-0.18042246,-0.3824333,0.021588378
1956-10,-0.19731808,-0.3484792,-0.046156935
1956-11,-0.124173634,-0.24621399,-0.0021332805
1956-12,-0.135365,-0.25439858,-0.016331406
1957-01,-0.22554909,-0.33145437,-0.11964379
1957-02,-0.1683383,-0.27651164,-0.060164977
1957-03,-0.11729721,-0.2290412,-0.005553209
1957-04,0.024210792,-0.116261855,0.16468345
1957-05,0.14985144,0.007822712,0.2918802
1957-06,0.09007053,-0.0680515,0.24819255
1957-07,-0.16143373,-0.33371583,0.010848378
1957-08,0.022780316,-0.15069242,0.19625305
1957-09,0.012957198,-0.14275354,0.16866794
1957-10,-0.004483723,-0.132008,0.12304055
1957-11,-0.015321097,-0.13661984,0.10597763
1957-12,-0.02627153,-0.12646565,0.07392259
1958-01,-0.015755193,-0.12080578,0.08929539
1958-02,-0.0067742546,-0.118869364,0.105320856
1958-03,-0.06520194,-0.18327087,0.052867003
1958-04,-0.09812621,-0.2274911,0.031238677
1958-05,0.0122368,-0.13754018,0.16201378
1958-06,-0.31859475,-0.47382927,-0.16336022
1958-07,-0.03183154,-0.21958272,0.15591964
1958-08,-0.26792264,-0.44644395,-0.08940136
1958-09,-0.2343426,-0.39625058,-0.07243464
1958-10,-0.074688405,-0.23168421,0.082307406
1958-11,-0.034642484,-0.14791684,0.07863187
1958-12,-0.2798865,-0.39425552,-0.16551748
1959-01,-0.17843531,-0.2924676,-0.06440305
1959-02,-0.11000813,-0.21298912,-0.007027141
1959-03,-0.098108515,-0.21463455,0.018417526
1959-04,-0.054351903,-0.19456127,0.08585747
1959-05,-0.068271175,-0.22372782,0.08718547
1959-06,-0.07455647,-0.24585766,0.09674472
1959-07,-0.063180804,-0.24204546,0.11568385
1959-08,-0.11906792,-0.2793911,0.041255277
1959-09,-0.37142196,-0.52287483,-0.2199691
1959-10,-0.08581552,-0.22568132,0.054050297
1959-11,-0.30736196,-0.42411983,-0.19060412
1959-12,-0.1864442,-0.28280565,-0.09008273
1960-01,-0.25699773,-0.3549556,-0.15903986
1960-02,-0.2820675,-0.37828285,-0.18585216
1960-03,-0.37874565,-0.48145634,-0.27603495
1960-04,-0.2894861,-0.41368374,-0.1652885
1960-05,-0.3232087,-0.46211317,-0.18430421
1960-06,-0.3553852,-0.5186407,-0.1921297
1960-07,-0.2783746,-0.4515526,-0.105196595
1960-08,-0.071031846,-0.2309775,0.088913806
1960-09,-0.0739492,-0.21930604,0.07140763
1960-10,-0.048200365,-0.18713045,0.09072973
1960-11,-0.25999874,-0.36857966,-0.1514178
1960-12,-0.15834229,-0.25265107,-0.0640335
1961-01,-0.15868808,-0.24081714,-0.07655903
1961-02,0.021554984,-0.068208314,0.11131828
1961-03,-0.10007116,-0.19963273,-0.00050958083
1961-04,0.044712245,-0.07089162,0.16031611
1961-05,0.13463788,0.0031975382,0.2660782
1961-06,0.08290332,-0.0684261,0.23423274
1961-07,-0.08550734,-0.24477369,0.073759004
1961-08,-0.018672846,-0.15953316,0.122187465
1961-09,0.08566472,-0.06171467,0.2330441
1961-10,0.0024530897,-0.10616527,0.111071445
1961-11,-0.07493056,-0.16621606,0.016354928
1961-12,-0.33328176,-0.42285246,-0.24371108
1962-01,-0.2935535,-0.3804906,-0.2066164
1962-02,-0.19694793,-0.29261878,-0.10127709
1962-03,-0.1561122,-0.25113773,-0.061086662
1962-04,-0.1841145,-0.30441445,-0.06381455
1962-05,-0.3112347,-0.4546745,-0.16779491
1962-06,0.0685875,-0.084725,0.2219
1962-07,-0.2575519,-0.43713218,-0.077971615
1962-08,-0.19889665,-0.35802573,-0.039767567
1962-09,-0.06583964,-0.19888085,0.06720158
1962-10,-0.11568427,-0.25454238,0.023173826
1962-11,-0.105796225,-0.20863637,-0.002956087
1962-12,-0.29834932,-0.39564693,-0.2010517
1963-01,-0.3002956,-0.37975216,-0.22083902
1963-02,-0.28694344,-0.37465796,-0.19922888
1963-03,-0.31926584,-0.4214652,-0.21706648
1963-04,-0.30853167,-0.41908094,-0.19798242
1963-05,-0.17060493,-0.30597055,-0.035239324
1963-06,-0.03212466,-0.1905826,0.12633328
1963-07,0.042851634,-0.13104562,0.2167489
1963-08,0.15415032,-0.009835692,0.31813633
1963-09,0.14779872,0.0015446182,0.2940528
1963-10,-0.2089178,-0.3322832,-0.08555238
1963-11,-0.2604699,-0.36230758,-0.15863228
1963-12,-0.18547201,-0.27528724,-0.095656775
1964-01,-0.3041043,-0.37682608,-0.23138252
1964-02,-0.32729024,-0.40291813,-0.2516623
1964-03,-0.25524884,-0.3442384,-0.16625932
1964-04,-0.47739458,-0.5786558,-0.3761334
1964-05,-0.5318079,-0.652204,-0.41141182
1964-06,-0.19486687,-0.3187485,-0.070985235
1964-07,-0.22261569,-0.36192966,-0.083301745
1964-08,-0.34295177,-0.47109747,-0.21480608
1964-09,-0.48266503,-0.59903425,-0.36629578
1964-10,-0.28845716,-0.39825687,-0.17865743
1964-11,-0.31078532,-0.3958583,-0.22571233
1964-12,-0.47046477,-0.5433324,-0.39759713
1965-01,-0.23897716,-0.3183945,-0.15955983
1965-02,-0.092689104,-0.17678803,-0.008590172
1965-03,-0.32257918,-0.41253012,-0.23262823
1965-04,-0.2819291,-0.38446096,-0.17939728
1965-05,-0.16153489,-0.2838604,-0.039209384
1965-06,-0.14857455,-0.2905588,-0.0065903026
1965-07,-0.3021457,-0.45704192,-0.14724945
1965-08,-0.104330875,-0.23777556,0.02911381
1965-09,-0.25247177,-0.3844391,-0.120504454
1965-10,-0.19128782,-0.3015126,-0.08106305
1965-11,-0.30504486,-0.3958778,-0.21421191
1965-12,-0.16293432,-0.2440725,-0.081796125
1966-01,-0.296089,-0.373708,-0.21847
1966-02,-0.2422612,-0.32061237,-0.16391
1966-03,-0.16199842,-0.2515255,-0.07247133
1966-04,-0.06768781,-0.16640395,0.031028334
1966-05,-0.2840962,-0.38422173,-0.18397069
1966-06,-0.1976292,-0.34004351,-0.055214886
1966-07,-0.021939842,-0.18146223,0.13758254
1966-08,-0.32474697,-0.47550964,-0.17398432
1966-09,-0.23085429,-0.3620656,-0.09964295
1966-10,-0.33942425,-0.44623378,-0.23261474
1966-11,-0.16269538,-0.25106922,-0.07432153
1966-12,-0.17660022,-0.26044038,-0.09276007
1967-01,-0.16820467,-0.23742118,-0.098988146
1967-02,-0.21147682,-0.28913575,-0.13381785
1967-03,-0.22909547,-0.3094722,-0.14871876
1967-04,-0.27296886,-0.36394015,-0.18199754
1967-05,-0.05054064,-0.16083159,0.0597503
1967-06,-0.13514414,-0.26284975,-0.0074385386
1967-07,-0.11327206,-0.26259997,0.036055844
1967-08,-0.18946312,-0.3297722,-0.04915407
1967-09,-0.18324138,-0.31606138,-0.050421383
1967-10,-0.29471377,-0.41458863,-0.17483887
1967-11,-0.18815948,-0.27709657,-0.09922239
1967-12,-0.31507054,-0.38937682,-0.24076423
1968-01,-0.3039266,-0.3791819,-0.22867125
1968-02,-0.32017347,-0.39851648,-0.24183047
1968-03,-0.2620169,-0.34643543,-0.17759833
1968-04,-0.26410067,-0.35823315,-0.1699682
1968-05,-0.34820276,-0.45504653,-0.24135901
1968-06,-0.2122157,-0.34527335,-0.079158045
1968-07,-0.24647306,-0.3951216,-0.097824514
1968-08,-0.13705823,-0.2907979,0.01668145
1968-09,-0.36044276,-0.49662083,-0.2242647
1968-10,0.08579515,-0.03921206,0.21080236
1968-11,0.009292363,-0.08308779,0.101672515
1968-12,-0.01715952,-0.10067482,0.06635579
1969-01,0.086647585,0.017222233,0.15607293
1969-02,0.084134154,0.0016628597,0.16660546
1969-03,0.037594527,-0.048569456,0.12375851
1969-04,0.17956816,0.09174255,0.26739374
1969-05,0.1337451,0.030728247,0.23676197
1969-06,0.14281827,0.017195806,0.26844072
1969-07,-0.17129593,-0.29082817,-0.05176368
1969-08,-0.10572993,-0.24281739,0.031357527
1969-09,0.0014763075,-0.10748783,0.11044045
1969-10,0.043775007,-0.0651164,0.1526664
1969-11,-0.026498627,-0.11009138,0.057094127
1969-12,0.044552438,-0.02955416,0.118659034
1970-01,0.070826516,0.008021634,0.1336314
1970-02,0.001219014,-0.077780046,0.08021808
1970-03,0.0042565973,-0.07320046,0.081713654
1970-04,-0.032225672,-0.11605056,0.05159921
1970-05,-0.13341965,-0.23954879,-0.027290497
1970-06,-0.18112434,-0.3099957,-0.05225298
1970-07,-0.107896835,-0.25582755,0.040033873
1970-08,-0.28082222,-0.4308146,-0.13082984
1970-09,0.047094,-0.08373378,0.17792177
1970-10,0.11916176,-0.0058207596,0.24414429
1970-11,-0.0455606,-0.13699567,0.04587448
1970-12,-0.033048686,-0.1044665,0.038369134
1971-01,-0.090668805,-0.15422182,-0.027115801
1971-02,-0.20102666,-0.27660874,-0.1254446
1971-03,-0.30001414,-0.3767661,-0.22326216
1971-04,-0.1871189,-0.27487534,-0.09936247
1971-05,-0.17172226,-0.29767334,-0.045771193
1971-06,-0.31192026,-0.43745556,-0.18638495
1971-07,-0.16810058,-0.30227387,-0.033927303
1971-08,-0.112298585,-0.26356283,0.038965657
1971-09,-0.070689425,-0.20880267,0.06742383
1971-10,-0.101410955,-0.19549994,-0.007321969
1971-11,-0.23136467,-0.31332314,-0.1494062
1971-12,-0.24744634,-0.31464696,-0.18024574
1972-01,-0.07007276,-0.13702807,-0.0031174568
1972-02,0.0022576351,-0.065523505,0.07003878
1972-03,-0.08405437,-0.15825304,-0.0098557025
1972-04,-0.06414632,-0.1528994,0.024606762
1972-05,0.06635438,-0.058926582,0.19163534
1972-06,0.082172535,-0.047062147,0.21140721
1972-07,-0.054881454,-0.20504165,0.09527875
1972-08,0.22252837,0.06852575,0.376531
1972-09,0.15513133,0.025419509,0.28484315
1972-10,-0.037054926,-0.13817294,0.06406309
1972-11,0.16492032,0.080842964,0.24899766
1972-12,0.36445355,0.29293767,0.4359694
1973-01,0.17701674,0.10686567,0.24716781
1973-02,0.06484464,0.00011721514,0.12957206
1973-03,0.101470634,0.024834013,0.17810726
1973-04,0.25697997,0.16992839,0.34403157
1973-05,0.17370275,0.05338326,0.29402223
1973-06,0.11283275,-0.0025233787,0.22818887
1973-07,0.071462475,-0.05312589,0.19605084
1973-08,-0.035653334,-0.17878678,0.107480116
1973-09,0.051747404,-0.09451757,0.19801238
1973-10,0.12061108,0.010640475,0.23058167
1973-11,0.035060238,-0.045787554,0.11590803
1973-12,-0.19048771,-0.25910127,-0.12187413
1974-01,-0.16937833,-0.2329856,-0.10577105
1974-02,-0.3991726,-0.4670815,-0.33126372
1974-03,-0.31536785,-0.3893655,-0.2413702
1974-04,-0.23460802,-0.31660554,-0.15261053
1974-05,-0.010169133,-0.12272565,0.10238738
1974-06,-0.006727316,-0.1363465,0.12289188
1974-07,-0.117547385,-0.25515708,0.020062294
1974-08,0.16366735,0.013044088,0.3142906
1974-09,-0.027947972,-0.1704424,0.11454646
1974-10,0.027558139,-0.08589882,0.1410151
1974-11,0.027118182,-0.06227192,0.11650828
1974-12,-0.08246279,-0.15016218,-0.014763401
1975-01,-0.15428147,-0.22570021,-0.08286273
1975-02,-0.089206934,-0.16031016,-0.018103708
1975-03,-0.015927957,-0.09455467,0.06269875
1975-04,-0.12181446,-0.20498537,-0.03864356
1975-05,0.15466245,0.037503153,0.27182174
1975-06,-0.036499377,-0.17560345,0.1026047
1975-07,-0.08221897,-0.24184245,0.07740452
1975-08,-0.31297624,-0.46065322,-0.16529927
1975-09,-0.13978897,-0.27594632,-0.003631632
1975-10,-0.08654401,-0.21717449,0.044086467
1975-11,-0.17765029,-0.2636287,-0.09167188
1975-12,-0.2652684,-0.3391103,-0.19142649
1976-01,-0.30607787,-0.38330135,-0.22885439
1976-02,-0.2000821,-0.27180356,-0.12836063
1976-03,-0.22553177,-0.30696756,-0.14409599
1976-04,-0.3265081,-0.4276349,-0.22538131
1976-05,-0.4082351,-0.5243846,-0.29208553
1976-06,-0.24713203,-0.38100317,-0.1132609
1976-07,-0.07597106,-0.23094456,0.07900244
1976-08,-0.27189684,-0.4260703,-0.11772336
1976-09,-0.20850556,-0.35204893,-0.06496218
1976-10,-0.1954861,-0.31591466,-0.07505754
1976-11,0.055199787,-0.039883662,0.15028323
1976-12,0.25249252,0.16188073,0.3431043
1977-01,0.42073125,0.34923044,0.49223208
1977-02,0.22648355,0.14577785,0.30718926
1977-03,0.100423664,0.015529094,0.18531823
1977-04,0.10144489,0.007447655,0.19544213
1977-05,0.25130382,0.13257904,0.37002861
1977-06,0.19462882,0.06757129,0.32168636
1977-07,0.22106053,0.06447805,0.37764302
1977-08,0.22277914,0.06985595,0.37570232
1977-09,-0.14565168,-0.28955173,-0.0017516387
1977-10,0.00018327334,-0.12506768,0.12543422
1977-11,0.009758509,-0.08279061,0.10230763
1977-12,-0.07666657,-0.16169007,0.008356936
1978-01,-0.04563285,-0.11592097,0.024655271
1978-02,0.07076557,-0.004200761,0.14573191
1978-03,0.027386276,-0.048600774,0.10337333
1978-04,0.068406634,-0.02287552,0.15968879
1978-05,0.11683514,-0.0029332484,0.23660353
1978-06,0.06206031,-0.07091714,0.19503777
1978-07,0.13704143,-0.007391135,0.281474
1978-08,-0.262953,-0.41447175,-0.111434266
1978-09,0.097518295,-0.05149839,0.24653497
1978-10,-0.07343123,-0.20052442,0.05366196
1978-11,0.03245559,-0.056544844,0.12145602
1978-12,0.03844974,-0.02985814,0.10675762
1979-01,0.11164638,0.05581698,0.16747577
1979-02,0.06930123,0.016831256,0.1217712
1979-03,0.14049843,0.08317023,0.19782662
1979-04,0.35013705,0.28617555,0.41409856
1979-05,-0.010300415,-0.08681279,0.06621196
1979-06,0.06536215,-0.018102473,0.14882678
1979-07,-0.034121614,-0.12794034,0.05969711
1979-08,0.1997795,0.083504684,0.3160543
1979-09,0.18614788,0.07145866,0.3008371
1979-10,0.1281324,0.040974587,0.2152902
1979-11,0.27330068,0.20155132,0.34505
1979-12,0.32773897,0.2738845,0.3815934
1980-01,0.3135279,0.25810272,0.3689531
1980-02,0.34358397,0.2858985,0.4012694
1980-03,0.458235,0.39137474,0.5250953
1980-04,0.34353265,0.27524993,0.4118154
1980-05,0.29403335,0.21216977,0.37589693
1980-06,0.10759892,0.013705408,0.20149243
1980-07,0.2804403,0.18464386,0.37623677
1980-08,0.21430679,0.10470163,0.32391194
1980-09,0.18881531,0.07239906,0.30523154
1980-10,0.043247297,-0.050376546,0.13687114
1980-11,0.27042177,0.1862306,0.35461295
1980-12,0.17630208,0.10964634,0.24295782
1981-01,0.13907006,0.0677506,0.21038954
1981-02,0.115143746,0.058294777,0.1719927
1981-03,0.15333807,0.09879199,0.20788416
1981-04,0.062248293,-0.009022705,0.13351929
1981-05,0.13585532,0.05245119,0.21925944
1981-06,0.22824834,0.12884505,0.32765162
1981-07,0.41752648,0.29671586,0.5383371
1981-08,0.45230854,0.3343114,0.57030565
1981-09,0.1435253,0.03438856,0.25266203
1981-10,-0.10652269,-0.19745567,-0.015589702
1981-11,0.0051374543,-0.071481735,0.081756644
1981-12,0.17485164,0.104583904,0.24511936
1982-01,0.09853685,0.017866401,0.1792073
1982-02,0.018444551,-0.056276985,0.09316608
1982-03,-0.15588737,-0.23439258,-0.07738215
1982-04,-0.0278827,-0.11372561,0.05796021
1982-05,0.18193865,0.07533075,0.28854653
1982-06,0.004944517,-0.11261234,0.12250137
1982-07,0.13246351,-0.0017757994,0.26670283
1982-08,-0.0053442153,-0.14434393,0.1336555
1982-09,-0.00041575576,-0.12605657,0.12522507
1982-10,0.08765919,-0.020260245,0.19557862
1982-11,0.26072052,0.17578278,0.34565827
1982-12,0.34579906,0.27131438,0.42028376
1983-01,0.35205784,0.28483224,0.41928342
1983-02,0.43298888,0.36293232,0.50304544
1983-03,0.27186668,0.2011653,0.34256804
1983-04,0.35283744,0.26933488,0.43634
1983-05,0.4548296,0.35323614,0.55642307
1983-06,0.23137002,0.12120557,0.34153447
1983-07,0.031873733,-0.08010148,0.14384896
1983-08,0.30678204,0.17608663,0.4374774
1983-09,0.3929941,0.28337047,0.5026177
1983-10,0.13250144,0.03177647,0.2332264
1983-11,0.035786327,-0.049636766,0.12120942
1983-12,0.06898433,-0.003589076,0.14155774
1984-01,0.11830491,0.04499914,0.19161068
1984-02,0.14719644,0.072578214,0.22181468
1984-03,0.21479663,0.13195738,0.29763588
1984-04,0.113839634,0.031743664,0.1959356
1984-05,0.24540102,0.15028928,0.34051278
1984-06,-0.09909764,-0.21458244,0.01638717
1984-07,0.011135336,-0.10498198,0.12725265
1984-08,0.15727656,0.03730261,0.2772505
1984-09,0.27048782,0.16142748,0.37954816
1984-10,0.07331375,-0.0215742,0.1682017
1984-11,0.07883281,0.0001307184,0.15753491
1984-12,0.17581774,0.10671713,0.24491835
1985-01,0.17494512,0.10196809,0.24792215
1985-02,0.114890486,0.044378772,0.1854022
1985-03,0.23558277,0.15772039,0.31344515
1985-04,0.16341738,0.08639491,0.24043985
1985-05,0.13296106,0.049438953,0.21648318
1985-06,0.20556453,0.11404451,0.29708457
1985-07,0.10275838,0.011234809,0.19428194
1985-08,0.31485447,0.20353429,0.42617467
1985-09,0.23136891,0.12951949,0.33321837
1985-10,0.105545886,0.01713327,0.1939585
1985-11,0.019295415,-0.0598032,0.09839403
1985-12,0.016651453,-0.051971875,0.085274786
1986-01,0.029512985,-0.036901247,0.095927216
1986-02,0.3263193,0.25679702,0.3958416
1986-03,0.22007667,0.1551899,0.28496343
1986-04,0.15368216,0.0839637,0.22340062
1986-05,0.14610294,0.06663493,0.22557093
1986-06,0.0016873742,-0.08674531,0.090120055
1986-07,0.12452411,0.024520375,0.22452785
1986-08,0.15798032,0.055294123,0.26066652
1986-09,0.06036349,-0.04273941,0.1634664
1986-10,0.10075073,0.019592557,0.1819089
1986-11,0.13735794,0.07004416,0.2046717
1986-12,0.09391945,0.028836055,0.15900284
1987-01,0.29405513,0.22920659,0.35890368
1987-02,0.26254192,0.19894437,0.32613945
1987-03,0.29542997,0.22793278,0.36292714
1987-04,0.36647478,0.29047352,0.44247606
1987-05,0.14909695,0.06490153,0.23329237
1987-06,0.367475,0.27669355,0.45825648
